timestamp_utc,timestamp_local,price_sek_per_kwh,load_kwh,cost_sek,pv_kwh,export_profit_sek,price_area
2024-10-21T22:00:00+00:00,2024-10-22T00:00:00+02:00,0.0681375,24.912580071930105,0.0408143625,0.0,0.0,SE4
2024-10-21T23:00:00+00:00,2024-10-22T01:00:00+02:00,0.0699875,22.297,0.0207862875,0.0,0.0,SE4
2024-10-22T00:00:00+00:00,2024-10-22T02:00:00+02:00,0.0771375,22.259,0.0199786125,0.0,0.0,SE4
2024-10-22T01:00:00+00:00,2024-10-22T03:00:00+02:00,0.0807125,1.091,0.0880573375,0.0,0.0,SE4
2024-10-22T02:00:00+00:00,2024-10-22T04:00:00+02:00,0.0872875,0.458,0.039977675,0.0,0.0,SE4
2024-10-22T03:00:00+00:00,2024-10-22T05:00:00+02:00,0.095,0.312,0.02964,0.0,0.0,SE4
2024-10-22T04:00:00+00:00,2024-10-22T06:00:00+02:00,0.1223,0.307,0.0375461,0.0,0.0,SE4
2024-10-22T05:00:00+00:00,2024-10-22T07:00:00+02:00,0.2371875,1.763,0.4181615625,0.0,0.0,SE4
2024-10-22T06:00:00+00:00,2024-10-22T08:00:00+02:00,0.380675,1.273,0.484599275,0.0,0.0,SE4
2024-10-22T07:00:00+00:00,2024-10-22T09:00:00+02:00,0.310225,0.988,0.3065023,0.0,0.0,SE4
2024-10-22T08:00:00+00:00,2024-10-22T10:00:00+02:00,0.2367625,0.145,0.0343305625,0.391,0.04434331,SE4
2024-10-22T09:00:00+00:00,2024-10-22T11:00:00+02:00,0.1395875,0.0,0.0,1.442,0.05143614,SE4
2024-10-22T10:00:00+00:00,2024-10-22T12:00:00+02:00,0.1390125,0.0,0.0,2.368,0.08337728,SE4
2024-10-22T11:00:00+00:00,2024-10-22T13:00:00+02:00,0.136875,0.201,0.027511875,1.643,0.0550405,SE4
2024-10-22T12:00:00+00:00,2024-10-22T14:00:00+02:00,0.13215,0.0,0.0,1.846,0.05486312,SE4
2024-10-22T13:00:00+00:00,2024-10-22T15:00:00+02:00,0.1293,0.0,0.0,0.47,0.0128968,SE4
2024-10-22T14:00:00+00:00,2024-10-22T16:00:00+02:00,0.134725,0.684,0.0921519,0.182,0.00578396,SE4
2024-10-22T15:00:00+00:00,2024-10-22T17:00:00+02:00,0.1380125,0.629,0.0868098625,0.0,0.0,SE4
2024-10-22T16:00:00+00:00,2024-10-22T18:00:00+02:00,0.1365875,0.366,0.049991025,0.0,0.0,SE4
2024-10-22T17:00:00+00:00,2024-10-22T19:00:00+02:00,0.1275875,0.602,0.076807675,0.0,0.0,SE4
2024-10-22T18:00:00+00:00,2024-10-22T20:00:00+02:00,0.1082875,12.487,0.1610235125,0.0,0.0,SE4
2024-10-22T19:00:00+00:00,2024-10-22T21:00:00+02:00,0.102,14.70090973223944,0.063546,0.0,0.0,SE4
2024-10-22T20:00:00+00:00,2024-10-22T22:00:00+02:00,0.095,22.978,0.09291,0.0,0.0,SE4
2024-10-22T21:00:00+00:00,2024-10-22T23:00:00+02:00,0.0835625,11.753,0.0629225625,0.0,0.0,SE4
2024-10-22T22:00:00+00:00,2024-10-23T00:00:00+02:00,0.095,26.00258789382448,0.064695,0.0,0.0,SE4
2024-10-22T23:00:00+00:00,2024-10-23T01:00:00+02:00,0.094425,12.317,0.124357725,0.0,0.0,SE4
2024-10-23T00:00:00+00:00,2024-10-23T02:00:00+02:00,0.0873,11.294,0.0256662,0.0,0.0,SE4
2024-10-23T01:00:00+00:00,2024-10-23T03:00:00+02:00,0.0835875,0.272,0.0227358,0.0,0.0,SE4
2024-10-23T02:00:00+00:00,2024-10-23T04:00:00+02:00,0.086725,0.63,0.05463675,0.0,0.0,SE4
2024-10-23T03:00:00+00:00,2024-10-23T05:00:00+02:00,0.095,0.988,0.09386,0.0,0.0,SE4
2024-10-23T04:00:00+00:00,2024-10-23T06:00:00+02:00,0.10185,0.322,0.0327957,0.0,0.0,SE4
2024-10-23T05:00:00+00:00,2024-10-23T07:00:00+02:00,0.16575,0.559,0.09265425,0.0,0.0,SE4
2024-10-23T06:00:00+00:00,2024-10-23T08:00:00+02:00,0.1648875,1.121,0.1848388875,0.093,0.00519963,SE4
2024-10-23T07:00:00+00:00,2024-10-23T09:00:00+02:00,0.1256625,4.218935493808261,0.11008035,0.098,0.00240394,SE4
2024-10-23T08:00:00+00:00,2024-10-23T10:00:00+02:00,0.108125,0.055,0.005946875,1.225,0.0128625,SE4
2024-10-23T09:00:00+00:00,2024-10-23T11:00:00+02:00,0.0951375,0.0,0.0,2.126,0.00023386,SE4
2024-10-23T10:00:00+00:00,2024-10-23T12:00:00+02:00,0.0948625,0.0,0.0,2.449,-0.00026939,SE4
2024-10-23T11:00:00+00:00,2024-10-23T13:00:00+02:00,0.09415,2.326529446668787,0.01346345,1.683,-0.00114444,SE4
2024-10-23T12:00:00+00:00,2024-10-23T14:00:00+02:00,0.093425,0.0,0.0,2.328,-0.00293328,SE4
2024-10-23T13:00:00+00:00,2024-10-23T15:00:00+02:00,0.0948625,2.115774268104965,0.0,1.491,-0.00016401,SE4
2024-10-23T14:00:00+00:00,2024-10-23T16:00:00+02:00,0.095,0.002,0.00019,0.621,0.0,SE4
2024-10-23T15:00:00+00:00,2024-10-23T17:00:00+02:00,0.1064125,1.23,0.130887375,0.037,0.00033781,SE4
2024-10-23T16:00:00+00:00,2024-10-23T18:00:00+02:00,0.1086875,0.562,0.061082375,0.0,0.0,SE4
2024-10-23T17:00:00+00:00,2024-10-23T19:00:00+02:00,0.0951375,0.75,0.071353125,0.0,0.0,SE4
2024-10-23T18:00:00+00:00,2024-10-23T20:00:00+02:00,0.095,12.675,0.159125,0.0,0.0,SE4
2024-10-23T19:00:00+00:00,2024-10-23T21:00:00+02:00,0.095,15.697214174709245,0.07429,0.0,0.0,SE4
2024-10-23T20:00:00+00:00,2024-10-23T22:00:00+02:00,0.0937125,11.96,0.089964,0.0,0.0,SE4
2024-10-23T21:00:00+00:00,2024-10-23T23:00:00+02:00,0.08345,22.89,0.0742705,0.0,0.0,SE4
2024-10-23T22:00:00+00:00,2024-10-24T00:00:00+02:00,0.080725,33.575,0.046416875,0.0,0.0,SE4
2024-10-23T23:00:00+00:00,2024-10-24T01:00:00+02:00,0.080725,33.368,0.0297068,0.0,0.0,SE4
2024-10-24T00:00:00+00:00,2024-10-24T02:00:00+02:00,0.0835875,12.282,0.107159175,0.0,0.0,SE4
2024-10-24T01:00:00+00:00,2024-10-24T03:00:00+02:00,0.087575,0.278,0.02434585,0.0,0.0,SE4
2024-10-24T02:00:00+00:00,2024-10-24T04:00:00+02:00,0.095,0.257,0.024415,0.0,0.0,SE4
2024-10-24T03:00:00+00:00,2024-10-24T05:00:00+02:00,0.1069875,0.409,0.0437578875,0.0,0.0,SE4
2024-10-24T04:00:00+00:00,2024-10-24T06:00:00+02:00,0.31575,1.197,0.37795275,0.0,0.0,SE4
2024-10-24T05:00:00+00:00,2024-10-24T07:00:00+02:00,0.4887,0.7,0.34209,0.0,0.0,SE4
2024-10-24T06:00:00+00:00,2024-10-24T08:00:00+02:00,0.5496375,0.323,0.1775329125,0.001,0.00036371,SE4
2024-10-24T07:00:00+00:00,2024-10-24T09:00:00+02:00,1.7286,1.139,1.9688754,0.2,0.261376,SE4
2024-10-24T08:00:00+00:00,2024-10-24T10:00:00+02:00,1.2424375,0.001,0.0012424375,1.034,0.9491603,SE4
2024-10-24T09:00:00+00:00,2024-10-24T11:00:00+02:00,0.5393625,0.0,0.0,2.047,0.72768803,SE4
2024-10-24T10:00:00+00:00,2024-10-24T12:00:00+02:00,0.52195,0.025,0.01304875,1.997,0.68209532,SE4
2024-10-24T11:00:00+00:00,2024-10-24T13:00:00+02:00,0.516675,0.0,0.0,2.208,0.74484672,SE4
2024-10-24T12:00:00+00:00,2024-10-24T14:00:00+02:00,0.5212375,3.718497167771605,0.001042475,1.156,0.39418444,SE4
2024-10-24T13:00:00+00:00,2024-10-24T15:00:00+02:00,1.2574125,0.577,0.7255270125,0.092,0.08555356,SE4
2024-10-24T14:00:00+00:00,2024-10-24T16:00:00+02:00,1.752725,5.190856529761369,3.195217675,0.0,0.0,SE4
2024-10-24T15:00:00+00:00,2024-10-24T17:00:00+02:00,0.9461875,2.664,2.5206435,0.0,0.0,SE4
2024-10-24T16:00:00+00:00,2024-10-24T18:00:00+02:00,1.2281625,1.123,1.3792264875,0.0,0.0,SE4
2024-10-24T17:00:00+00:00,2024-10-24T19:00:00+02:00,0.6653625,1.4,0.9315075,0.0,0.0,SE4
2024-10-24T18:00:00+00:00,2024-10-24T20:00:00+02:00,0.5221,3.2415049624389747,0.2949865,0.0,0.0,SE4
2024-10-24T19:00:00+00:00,2024-10-24T21:00:00+02:00,0.4899875,1.505,0.7374311875,0.0,0.0,SE4
2024-10-24T20:00:00+00:00,2024-10-24T22:00:00+02:00,0.451025,1.238,0.55836895,0.0,0.0,SE4
2024-10-24T21:00:00+00:00,2024-10-24T23:00:00+02:00,0.2843625,11.766,0.217821675,0.0,0.0,SE4
2024-10-24T22:00:00+00:00,2024-10-25T00:00:00+02:00,0.152075,12.24,0.188573,0.0,0.0,SE4
2024-10-24T23:00:00+00:00,2024-10-25T01:00:00+02:00,0.1295375,15.125108403592739,0.0439132125,0.0,0.0,SE4
2024-10-25T00:00:00+00:00,2024-10-25T02:00:00+02:00,0.12525,0.588,0.073647,0.0,0.0,SE4
2024-10-25T01:00:00+00:00,2024-10-25T03:00:00+02:00,0.1235375,0.609,0.0752343375,0.0,0.0,SE4
2024-10-25T02:00:00+00:00,2024-10-25T04:00:00+02:00,0.1249625,1.049,0.1310856625,0.0,0.0,SE4
2024-10-25T03:00:00+00:00,2024-10-25T05:00:00+02:00,0.1672125,0.306,0.051167025,0.0,0.0,SE4
2024-10-25T04:00:00+00:00,2024-10-25T06:00:00+02:00,0.4098,0.28,0.114744,0.0,0.0,SE4
2024-10-25T05:00:00+00:00,2024-10-25T07:00:00+02:00,0.5419375,1.583,0.8578870625,0.0,0.0,SE4
2024-10-25T06:00:00+00:00,2024-10-25T08:00:00+02:00,0.6682375,0.22,0.14701225,0.005,0.00229295,SE4
2024-10-25T07:00:00+00:00,2024-10-25T09:00:00+02:00,0.5874625,0.169,0.0992811625,0.005,0.00196985,SE4
2024-10-25T08:00:00+00:00,2024-10-25T10:00:00+02:00,0.5469375,2.6500961475854337,0.0114856875,0.188,0.0679714,SE4
2024-10-25T09:00:00+00:00,2024-10-25T11:00:00+02:00,0.50855,0.0,0.0,0.776,0.25673184,SE4
2024-10-25T10:00:00+00:00,2024-10-25T12:00:00+02:00,0.487575,0.06,0.0292545,0.98,0.3077788,SE4
2024-10-25T11:00:00+00:00,2024-10-25T13:00:00+02:00,0.456175,0.619,0.282372325,0.866,0.25022204,SE4
2024-10-25T12:00:00+00:00,2024-10-25T14:00:00+02:00,0.4369125,0.0,0.0,1.113,0.30443889,SE4
2024-10-25T13:00:00+00:00,2024-10-25T15:00:00+02:00,0.4217875,0.01,0.004217875,0.29,0.0758147,SE4
2024-10-25T14:00:00+00:00,2024-10-25T16:00:00+02:00,0.4647375,0.19,0.088300125,0.062,0.01833898,SE4
2024-10-25T15:00:00+00:00,2024-10-25T17:00:00+02:00,0.4872875,4.348315283101501,0.7679651,0.0,0.0,SE4
2024-10-25T16:00:00+00:00,2024-10-25T18:00:00+02:00,0.5259625,1.358,0.714257075,0.0,0.0,SE4
2024-10-25T17:00:00+00:00,2024-10-25T19:00:00+02:00,0.46175,0.92,0.42481,0.0,0.0,SE4
2024-10-25T18:00:00+00:00,2024-10-25T20:00:00+02:00,0.419075,1.354,0.56742755,0.0,0.0,SE4
2024-10-25T19:00:00+00:00,2024-10-25T21:00:00+02:00,0.4098,2.092,0.8573016,0.0,0.0,SE4
2024-10-25T20:00:00+00:00,2024-10-25T22:00:00+02:00,0.234425,4.529031430337003,0.234659425,0.0,0.0,SE4
2024-10-25T21:00:00+00:00,2024-10-25T23:00:00+02:00,0.1381,0.764,0.1055084,0.0,0.0,SE4
2024-10-25T22:00:00+00:00,2024-10-26T00:00:00+02:00,0.1375,0.919,0.1263625,0.0,0.0,SE4
2024-10-25T23:00:00+00:00,2024-10-26T01:00:00+02:00,0.140075,0.429,0.060092175,0.0,0.0,SE4
2024-10-26T00:00:00+00:00,2024-10-26T02:00:00+02:00,0.1456625,0.308,0.04486405,0.0,0.0,SE4
2024-10-26T01:00:00+00:00,2024-10-26T03:00:00+02:00,0.15095,0.282,0.0425679,0.0,0.0,SE4
2024-10-26T02:00:00+00:00,2024-10-26T04:00:00+02:00,0.1585375,1.369,0.2170378375,0.0,0.0,SE4
2024-10-26T03:00:00+00:00,2024-10-26T05:00:00+02:00,0.2336625,0.253,0.0591166125,0.0,0.0,SE4
2024-10-26T04:00:00+00:00,2024-10-26T06:00:00+02:00,0.297775,0.294,0.08754585,0.0,0.0,SE4
2024-10-26T05:00:00+00:00,2024-10-26T07:00:00+02:00,0.3721875,1.354,0.503941875,0.0,0.0,SE4
2024-10-26T06:00:00+00:00,2024-10-26T08:00:00+02:00,1.869025,0.502,0.93825055,0.0,0.0,SE4
2024-10-26T07:00:00+00:00,2024-10-26T09:00:00+02:00,1.7552625,0.31,0.544131375,0.0,0.0,SE4
2024-10-26T08:00:00+00:00,2024-10-26T10:00:00+02:00,1.5271625,0.236,0.36041035,0.05,0.0572865,SE4
2024-10-26T09:00:00+00:00,2024-10-26T11:00:00+02:00,1.11875,0.118,0.1320125,0.165,0.135135,SE4
2024-10-26T10:00:00+00:00,2024-10-26T12:00:00+02:00,0.8773375,0.262,0.229862425,0.192,0.12016704,SE4
2024-10-26T11:00:00+00:00,2024-10-26T13:00:00+02:00,0.738525,0.008,0.0059082,0.913,0.47003066,SE4
2024-10-26T12:00:00+00:00,2024-10-26T14:00:00+02:00,0.7869,1.042,0.8199498,0.207,0.11457864,SE4
2024-10-26T13:00:00+00:00,2024-10-26T15:00:00+02:00,1.017,0.144,0.146448,0.522,0.3850272,SE4
2024-10-26T14:00:00+00:00,2024-10-26T16:00:00+02:00,1.2826,0.046,0.0589996,0.024,0.02280192,SE4
2024-10-26T15:00:00+00:00,2024-10-26T17:00:00+02:00,1.851,0.816,1.510416,0.0,0.0,SE4
2024-10-26T16:00:00+00:00,2024-10-26T18:00:00+02:00,2.2026,2.388,5.2598088,0.0,0.0,SE4
2024-10-26T17:00:00+00:00,2024-10-26T19:00:00+02:00,1.1465125,2.8908670520590194,0.7738959375,0.0,0.0,SE4
2024-10-26T18:00:00+00:00,2024-10-26T20:00:00+02:00,0.435725,0.552,0.2405202,0.0,0.0,SE4
2024-10-26T19:00:00+00:00,2024-10-26T21:00:00+02:00,0.373475,2.212,0.8261267,0.0,0.0,SE4
2024-10-26T20:00:00+00:00,2024-10-26T22:00:00+02:00,0.2678625,1.395,0.3736681875,0.0,0.0,SE4
2024-10-26T21:00:00+00:00,2024-10-26T23:00:00+02:00,0.1533875,1.108,0.16995335,0.0,0.0,SE4
2024-10-26T22:00:00+00:00,2024-10-27T00:00:00+02:00,0.105025,0.826,0.08675065,0.0,0.0,SE4
2024-10-26T23:00:00+00:00,2024-10-27T01:00:00+02:00,0.0951375,0.397,0.0377695875,0.0,0.0,SE4
2024-10-27T01:00:00+00:00,2024-10-27T02:00:00+01:00,0.093425,0.865,0.080812625,0.0,0.0,SE4
2024-10-27T00:00:00+00:00,2024-10-27T02:00:00+02:00,0.0942875,0.273,0.0257404875,0.0,0.0,SE4
2024-10-27T02:00:00+00:00,2024-10-27T03:00:00+01:00,0.088125,0.824,0.072615,0.0,0.0,SE4
2024-10-27T03:00:00+00:00,2024-10-27T04:00:00+01:00,0.0834,0.306,0.0255204,0.0,0.0,SE4
2024-10-27T04:00:00+00:00,2024-10-27T05:00:00+01:00,0.0805375,0.26,0.02093975,0.0,0.0,SE4
2024-10-27T05:00:00+00:00,2024-10-27T06:00:00+01:00,0.07165,1.342,0.0961543,0.0,0.0,SE4
2024-10-27T06:00:00+00:00,2024-10-27T07:00:00+01:00,0.080675,0.08,0.006454,0.067,-0.00076782,SE4
2024-10-27T07:00:00+00:00,2024-10-27T08:00:00+01:00,0.0835375,0.147,0.0122800125,0.312,-0.00286104,SE4
2024-10-27T08:00:00+00:00,2024-10-27T09:00:00+01:00,0.0872625,4.382206146465499,0.05898945,0.276,-0.00170844,SE4
2024-10-27T09:00:00+00:00,2024-10-27T10:00:00+01:00,0.088125,1.151,0.101431875,0.567,-0.0031185,SE4
2024-10-27T10:00:00+00:00,2024-10-27T11:00:00+01:00,0.093425,6.85,0.63996125,0.0,0.0,SE4
2024-10-27T11:00:00+00:00,2024-10-27T12:00:00+01:00,0.0937125,7.595,0.7117464375,0.0,0.0,SE4
2024-10-27T12:00:00+00:00,2024-10-27T13:00:00+01:00,0.09385,2.0,1.07448865,0.0,0.0,SE4
2024-10-27T13:00:00+00:00,2024-10-27T14:00:00+01:00,0.094,1.74,0.16356,0.0,0.0,SE4
2024-10-27T14:00:00+00:00,2024-10-27T15:00:00+01:00,0.0947125,2.0,0.979516675,0.0,0.0,SE4
2024-10-27T15:00:00+00:00,2024-10-27T16:00:00+01:00,0.095,2.019,0.191805,0.0,0.0,SE4
2024-10-27T16:00:00+00:00,2024-10-27T17:00:00+01:00,0.0951375,0.531,0.0505180125,0.0,0.0,SE4
2024-10-27T17:00:00+00:00,2024-10-27T18:00:00+01:00,0.1011625,0.777,0.0786032625,0.0,0.0,SE4
2024-10-27T18:00:00+00:00,2024-10-27T19:00:00+01:00,0.095,2.919,0.277305,0.0,0.0,SE4
2024-10-27T19:00:00+00:00,2024-10-27T20:00:00+01:00,0.0947125,4.452135828361958,0.1719979,0.0,0.0,SE4
2024-10-27T20:00:00+00:00,2024-10-27T21:00:00+01:00,0.088125,1.204,0.1061025,0.0,0.0,SE4
2024-10-27T21:00:00+00:00,2024-10-27T22:00:00+01:00,0.080675,12.195,0.096406625,0.0,0.0,SE4
2024-10-27T22:00:00+00:00,2024-10-27T23:00:00+01:00,0.06635,12.063,0.07053005,0.0,0.0,SE4
2024-10-27T23:00:00+00:00,2024-10-28T00:00:00+01:00,0.059625,21.364642240397956,0.4514805,0.0,0.0,SE4
2024-10-28T00:00:00+00:00,2024-10-28T01:00:00+01:00,0.0559,11.758,0.6572722,0.0,0.0,SE4
2024-10-28T01:00:00+00:00,2024-10-28T02:00:00+01:00,0.0520375,11.891,0.6187779125,0.0,0.0,SE4
2024-10-28T02:00:00+00:00,2024-10-28T03:00:00+01:00,0.0526,8.982,0.4724532,0.0,0.0,SE4
2024-10-28T03:00:00+00:00,2024-10-28T04:00:00+01:00,0.064925,1.438,0.09336215,0.0,0.0,SE4
2024-10-28T04:00:00+00:00,2024-10-28T05:00:00+01:00,0.0834,0.523,0.0436182,0.0,0.0,SE4
2024-10-28T05:00:00+00:00,2024-10-28T06:00:00+01:00,0.0951375,0.476,0.04528545,0.0,0.0,SE4
2024-10-28T06:00:00+00:00,2024-10-28T07:00:00+01:00,0.126225,2.212,0.2792097,0.0,0.0,SE4
2024-10-28T07:00:00+00:00,2024-10-28T08:00:00+01:00,0.222475,0.312,0.0694122,0.0,0.0,SE4
2024-10-28T08:00:00+00:00,2024-10-28T09:00:00+01:00,0.22505,3.17881617143085,0.1836408,0.031,0.00322524,SE4
2024-10-28T09:00:00+00:00,2024-10-28T10:00:00+01:00,0.1945375,0.101,0.0196482875,0.035,0.00278705,SE4
2024-10-28T10:00:00+00:00,2024-10-28T11:00:00+01:00,0.13825,0.042,0.0058065,1.102,0.0381292,SE4
2024-10-28T11:00:00+00:00,2024-10-28T12:00:00+01:00,0.1365375,0.309,0.0421900875,1.002,0.03329646,SE4
2024-10-28T12:00:00+00:00,2024-10-28T13:00:00+01:00,0.165325,0.558,0.09225135,0.589,0.03313714,SE4
2024-10-28T13:00:00+00:00,2024-10-28T14:00:00+01:00,0.2379375,0.0,0.0,0.885,0.10119975,SE4
2024-10-28T14:00:00+00:00,2024-10-28T15:00:00+01:00,0.381875,0.268,0.1023425,0.041,0.0094095,SE4
2024-10-28T15:00:00+00:00,2024-10-28T16:00:00+01:00,0.4218375,1.37,0.577917375,0.0,0.0,SE4
2024-10-28T16:00:00+00:00,2024-10-28T17:00:00+01:00,0.48815,0.883,0.43103645,0.0,0.0,SE4
2024-10-28T17:00:00+00:00,2024-10-28T18:00:00+01:00,0.5232375,11.396,0.20720205,0.0,0.0,SE4
2024-10-28T18:00:00+00:00,2024-10-28T19:00:00+01:00,0.447475,23.401,0.626912475,0.0,0.0,SE4
2024-10-28T19:00:00+00:00,2024-10-28T20:00:00+01:00,0.4275625,23.966,0.840587875,0.0,0.0,SE4
2024-10-28T20:00:00+00:00,2024-10-28T21:00:00+01:00,0.3807375,12.207,0.4595501625,0.0,0.0,SE4
2024-10-28T21:00:00+00:00,2024-10-28T22:00:00+01:00,1.6320875,11.741,1.2093768375,0.0,0.0,SE4
2024-10-28T22:00:00+00:00,2024-10-28T23:00:00+01:00,1.2522625,11.579,0.7250599875,0.0,0.0,SE4
2024-10-28T23:00:00+00:00,2024-10-29T00:00:00+01:00,1.546675,11.282,0.43616235,0.0,0.0,SE4
2024-10-29T00:00:00+00:00,2024-10-29T01:00:00+01:00,1.5278875,0.289,0.4415594875,0.0,0.0,SE4
2024-10-29T01:00:00+00:00,2024-10-29T02:00:00+01:00,1.47855,0.278,0.4110369,0.0,0.0,SE4
2024-10-29T02:00:00+00:00,2024-10-29T03:00:00+01:00,1.503075,1.252,1.8818499,0.0,0.0,SE4
2024-10-29T03:00:00+00:00,2024-10-29T04:00:00+01:00,1.4951875,0.292,0.43659475,0.0,0.0,SE4
2024-10-29T04:00:00+00:00,2024-10-29T05:00:00+01:00,1.7172125,0.225,0.3863728125,0.0,0.0,SE4
2024-10-29T05:00:00+00:00,2024-10-29T06:00:00+01:00,1.9220375,1.621,3.1156227875,0.0,0.0,SE4
2024-10-29T06:00:00+00:00,2024-10-29T07:00:00+01:00,2.35735,0.437,1.03016195,0.021,0.03800748,SE4
2024-10-29T07:00:00+00:00,2024-10-29T08:00:00+01:00,2.2654125,0.069,0.1563134625,0.098,0.17016034,SE4
2024-10-29T08:00:00+00:00,2024-10-29T09:00:00+01:00,1.955175,0.0,0.0,0.482,0.71728348,SE4
2024-10-29T09:00:00+00:00,2024-10-29T10:00:00+01:00,1.826225,0.014,0.02556715,0.356,0.49305288,SE4
2024-10-29T10:00:00+00:00,2024-10-29T11:00:00+01:00,1.71535,0.0,0.0,1.075,1.393501,SE4
2024-10-29T11:00:00+00:00,2024-10-29T12:00:00+01:00,1.6074875,0.024,0.0385797,1.005,1.21603995,SE4
2024-10-29T12:00:00+00:00,2024-10-29T13:00:00+01:00,1.783625,0.0,0.0,1.182,1.5967638,SE4
2024-10-29T13:00:00+00:00,2024-10-29T14:00:00+01:00,2.0448125,0.975,1.9936921875,0.267,0.41647995,SE4
2024-10-29T14:00:00+00:00,2024-10-29T15:00:00+01:00,2.5657625,0.024,0.0615783,0.132,0.26091252,SE4
2024-10-29T15:00:00+00:00,2024-10-29T16:00:00+01:00,3.1460875,0.297,0.9343879875,0.0,0.0,SE4
2024-10-29T16:00:00+00:00,2024-10-29T17:00:00+01:00,4.1942875,1.369,5.7419795875,0.0,0.0,SE4
2024-10-29T17:00:00+00:00,2024-10-29T18:00:00+01:00,3.760975,0.303,1.139575425,0.0,0.0,SE4
2024-10-29T18:00:00+00:00,2024-10-29T19:00:00+01:00,2.9482875,0.528,1.5566958,0.0,0.0,SE4
2024-10-29T19:00:00+00:00,2024-10-29T20:00:00+01:00,2.063175,1.163,2.399472525,0.0,0.0,SE4
2024-10-29T20:00:00+00:00,2024-10-29T21:00:00+01:00,1.605625,0.835,1.340696875,0.0,0.0,SE4
2024-10-29T21:00:00+00:00,2024-10-29T22:00:00+01:00,0.17675,1.362,0.2407335,0.0,0.0,SE4
2024-10-29T22:00:00+00:00,2024-10-29T23:00:00+01:00,0.0664625,0.572,0.03801655,0.0,0.0,SE4
2024-10-29T23:00:00+00:00,2024-10-30T00:00:00+01:00,0.055675,4.4796778096778604,0.0351866,0.0,0.0,SE4
2024-10-30T00:00:00+00:00,2024-10-30T01:00:00+01:00,0.0604375,0.259,0.0156533125,0.0,0.0,SE4
2024-10-30T01:00:00+00:00,2024-10-30T02:00:00+01:00,0.0574125,0.255,0.0146401875,0.0,0.0,SE4
2024-10-30T02:00:00+00:00,2024-10-30T03:00:00+01:00,0.0559625,1.345,0.0752695625,0.0,0.0,SE4
2024-10-30T03:00:00+00:00,2024-10-30T04:00:00+01:00,0.0604375,0.264,0.0159555,0.0,0.0,SE4
2024-10-30T04:00:00+00:00,2024-10-30T05:00:00+01:00,0.077,0.253,0.019481,0.0,0.0,SE4
2024-10-30T05:00:00+00:00,2024-10-30T06:00:00+01:00,0.0837625,1.338,0.112074225,0.0,0.0,SE4
2024-10-30T06:00:00+00:00,2024-10-30T07:00:00+01:00,0.1853125,0.845,0.1565890625,0.0,0.0,SE4
2024-10-30T07:00:00+00:00,2024-10-30T08:00:00+01:00,0.5219125,0.048,0.0250518,0.193,0.06591529,SE4
2024-10-30T08:00:00+00:00,2024-10-30T09:00:00+01:00,0.291175,3.591684389237939,0.001455875,0.345,0.0541443,SE4
2024-10-30T09:00:00+00:00,2024-10-30T10:00:00+01:00,0.178825,0.0,0.0,0.999,0.06699294,SE4
2024-10-30T10:00:00+00:00,2024-10-30T11:00:00+01:00,0.1791125,0.153,0.0274042125,1.416,0.09528264,SE4
2024-10-30T11:00:00+00:00,2024-10-30T12:00:00+01:00,0.26755,0.212,0.0567206,1.595,0.2201738,SE4
2024-10-30T12:00:00+00:00,2024-10-30T13:00:00+01:00,0.2979375,0.0,0.0,1.431,0.23232285,SE4
2024-10-30T13:00:00+00:00,2024-10-30T14:00:00+01:00,0.2901625,3.06383167897226,0.0,0.875,0.13661375,SE4
2024-10-30T14:00:00+00:00,2024-10-30T15:00:00+01:00,0.207775,0.794,0.16497335,0.206,0.01858532,SE4
2024-10-30T15:00:00+00:00,2024-10-30T16:00:00+01:00,0.7165,0.166,0.118939,0.0,0.0,SE4
2024-10-30T16:00:00+00:00,2024-10-30T17:00:00+01:00,0.771225,0.512,0.3948672,0.0,0.0,SE4
2024-10-30T17:00:00+00:00,2024-10-30T18:00:00+01:00,0.36895,1.315,0.48516925,0.0,0.0,SE4
2024-10-30T18:00:00+00:00,2024-10-30T19:00:00+01:00,0.40495,0.374,0.1514513,0.0,0.0,SE4
2024-10-30T19:00:00+00:00,2024-10-30T20:00:00+01:00,0.39675,1.196,0.474513,0.0,0.0,SE4
2024-10-30T20:00:00+00:00,2024-10-30T21:00:00+01:00,0.2865625,1.036,0.29687875,0.0,0.0,SE4
2024-10-30T21:00:00+00:00,2024-10-30T22:00:00+01:00,0.184875,0.937,0.173227875,0.0,0.0,SE4
2024-10-30T22:00:00+00:00,2024-10-30T23:00:00+01:00,0.16255,0.876,0.1423938,0.0,0.0,SE4
2024-10-30T23:00:00+00:00,2024-10-31T00:00:00+01:00,0.106125,0.549,0.058262625,0.0,0.0,SE4
2024-10-31T00:00:00+00:00,2024-10-31T01:00:00+01:00,0.1090125,0.328,0.0357561,0.0,0.0,SE4
2024-10-31T01:00:00+00:00,2024-10-31T02:00:00+01:00,0.121575,1.351,0.164247825,0.0,0.0,SE4
2024-10-31T02:00:00+00:00,2024-10-31T03:00:00+01:00,0.1363125,0.295,0.0402121875,0.0,0.0,SE4
2024-10-31T03:00:00+00:00,2024-10-31T04:00:00+01:00,0.1452625,0.448,0.0650776,0.0,0.0,SE4
2024-10-31T04:00:00+00:00,2024-10-31T05:00:00+01:00,0.1643375,1.967,0.3232518625,0.0,0.0,SE4
